Tree Name,Date,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,Tree ID in City Inventory (if applicable),Tree Not in City Inventory,ID Notes,Multi-stemmed,DBH (in),Esimated DBH,Height Measured (DBH),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Land Use Type,Site type,Ground Cover,Street,Sidewalk,Powerline,Mulch,Pruned,Mowing,Protection at tree base,Stake,Tree diaper,Other Cues to Care,Root Pan above soil,Root Decay,Fungal Conch,Damage to road/sidewalk,Broken Branches,TrunkDamage,Other Notable Damage,Other notes,In HTHC,To Update,Removed
S-O21-ACBU-040,7/27/2022,O21,40,Acer,buergeranum,ACBU,FALSE,,2941981,FALSE,,FALSE,1.75,,,,,,,,1.75,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"exposed hardwood from pruning scar, !mulch volcano ",,FALSE,FALSE,FALSE
S-P21-LAUN-040,7/30/2022,P21,40,Lagerstroemia,unknown,LAUN,FALSE,,2944410,FALSE,,FALSE,1.75,,,,,,,,1.75,COMM,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"power line far above tree, tree ate tree tag ",FALSE,FALSE,FALSE
S-Q21-GYDI-040,7/22/2022,Q21,40,Gymnocladus,dioicus,GYDI,FALSE,,2305404,FALSE,,FALSE,7.45,,,,,,,,7.45,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"on one side of the median, there is a tool booth for construction operations.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,oozing pruning scar on the trunk,ant nest at base,FALSE,FALSE,FALSE
S-O18-QUPH-040,6/4/2022,O18,40,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,17.2,,,,,,,,17.2,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,sap dripping,,FALSE,FALSE,FALSE
S-R21-CRVI-041,7/29/2022,R21,41,Crataegus,viridis,CRVI,FALSE,,2997219,FALSE,winter king,FALSE,1.1,,,,,,,,1.1,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,tag with info,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-ACBU-041,7/27/2022,O21,41,Acer,buergeranum,ACBU,FALSE,,2941928,FALSE,,FALSE,1.5,,,,,,,,1.5,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,weed mat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"some deep pruning scars with decay, mulch volcano",,FALSE,FALSE,FALSE
S-P21-LAUN-041,7/30/2022,P21,41,Lagerstroemia,unknown,LAUN,FALSE,,2944409,FALSE,,FALSE,1.5,,,,,,,,1.5,COMM,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,power line far above tree,FALSE,FALSE,FALSE
S-Q21-GYDI-041,7/22/2022,Q21,41,Gymnocladus,dioicus,GYDI,FALSE,,2305403,FALSE,,FALSE,4.25,,,,,,,,4.25,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parking lot gardenscaped with rocks and some shrubs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bark blonding,ant nest at base,FALSE,FALSE,FALSE
S-O18-QUPH-041,6/4/2022,O18,41,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,14.2,,,,,,,,14.2,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sap dripping, fungi on leaves and twigs",junipers have been removed around the tree,FALSE,FALSE,FALSE
S-R21-CACA-042,7/29/2022,R21,42,Carpinus,caroliniana,CACA,FALSE,,2974909,FALSE,,FALSE,1,,,,,,,,1,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-PRYE-042,7/27/2022,O21,42,Prunus,yedoensis,PRYE,FALSE,,2944688,FALSE,,FALSE,1.1,,,,,,,,1.1,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,bladder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,much volcano,,FALSE,FALSE,FALSE
S-P21-LAUN-042,7/30/2022,P21,42,Lagerstroemia,unknown,LAUN,FALSE,,2944408,FALSE,,FALSE,1.75,,,,,,,,1.75,COMM,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"basal sprout, major physical damage to trunk with exposed heartwood; also on some branches with decay",power line far above tree,FALSE,FALSE,FALSE
S-T18-LAUN-042,8/5/2022,T18,42,Lagerstroemia,unknown,LAUN,FALSE,,,TRUE,,TRUE,2.8,,,2.1,0.5,,,,5.4,NAT,NAT,Penetrable soils - bare,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-GYDI-042,7/22/2022,Q21,42,Gymnocladus,dioicus,GYDI,FALSE,,2305402,FALSE,,FALSE,9.5,,,,,,,,9.5,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,scar on the roots anticipating decay ,,FALSE,FALSE,FALSE
S-O18-QUPH-042,6/4/2022,O18,42,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,16.6,,,,,,,,16.6,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"sap dripping, epicormic branching ",junipers removed around some part of tree,FALSE,FALSE,FALSE
S-O21-PRYE-043,7/27/2022,O21,43,Prunus,yedoensis,PRYE,FALSE,,2944689,FALSE,,FALSE,0.75,,,,,,,,0.75,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,bladder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,some bleeding ,,FALSE,FALSE,FALSE
S-R21-CACA-043,7/29/2022,R21,43,Carpinus,caroliniana,CACA,FALSE,,2974910,FALSE,,FALSE,0.75,,,,,,,,0.75,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-LAUN-043,7/30/2022,P21,43,Lagerstroemia,unknown,LAUN,FALSE,,2944407,FALSE,,FALSE,1.5,,,,,,,,1.5,V,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,physical da!age to trunk revealing heartwood,"power line far above tree, by construction site",FALSE,FALSE,FALSE
S-Q21-GYDI-043,7/22/2022,Q21,43,Gymnocladus,dioicus,GYDI,FALSE,,2305401,FALSE,,FALSE,4.6,,,,,,,,4.6,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parking lot gardenscaped with rocks and some shrubs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,minor bark blonding ,,FALSE,FALSE,FALSE
S-T18-COFL-043,8/5/2022,T18,43,Cornus,florida,COFL,FALSE,,,TRUE,,FALSE,5,,,,,,,,5,NAT,NAT,Penetrable soils - bare,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O18-QUPH-043,6/4/2022,O18,43,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,14,,,,,,,,14,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"branch decay, chlorotic leaves, some sort of fungus on leaves",,FALSE,FALSE,FALSE
S-P21-PAPE-044,7/30/2022,P21,44,Parrotia,persica,PAPE,FALSE,,2997015,FALSE,Persian Spire ciltivar,FALSE,1,,,,,,,,1,V,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"power line far above tree, by construction site",FALSE,FALSE,FALSE
S-O21-COFL-044,7/27/2022,O21,44,Cornus,florida,COFL,FALSE,,,TRUE,,TRUE,0.6,,,0.5,,,,,1.1,SFR-D,SP,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,spoke to resident of 118,FALSE,FALSE,FALSE
S-R21-CRVI-044,7/29/2022,R21,44,Crataegus,viridis,CRVI,FALSE,,2997218,FALSE,winter king,FALSE,1.25,,,,,,,,1.25,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,branch decay,top pruned,FALSE,FALSE,FALSE
S-Q21-GYDI-044,7/22/2022,Q21,44,Gymnocladus,dioicus,GYDI,FALSE,,2846463,FALSE,,FALSE,5.15,,,,,,,,5.15,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,minor bark blinding from pruning scars; some resprout from pruning scars ,,FALSE,FALSE,FALSE
S-O18-QUPH-044,6/4/2022,O18,44,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,12.9,,,,,,,,12.9,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"trunk sprout, chlorotic leaves, fungus on leaves",light post interference ,FALSE,FALSE,FALSE
S-T18-PITA-044,8/5/2022,T18,44,Pinus,taeda,PITA,FALSE,,,TRUE,,FALSE,24,,,,,,,,,SFR-D,SY,Penetrable soils - shrub,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-LAUN-045,7/30/2022,P21,45,Lagerstroemia,unknown,LAUN,FALSE,,2944405,FALSE,,FALSE,1.5,,,,,,,,1.5,V,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,dead branch in middle ,"power line far above tree, by construction site",FALSE,FALSE,FALSE
S-Q21-GYDI-045,7/22/2022,Q21,45,Gymnocladus,dioicus,GYDI,FALSE,,2305400,FALSE,,FALSE,3,,,,,,,,3,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,some dead branches exposed,hardwood exposed,FALSE,FALSE,FALSE
S-O21-COFL-045,7/27/2022,O21,45,Cornus,florida,COFL,FALSE,,2304264,FALSE,,FALSE,3.7,,,,,,,,3.7,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,resident pays for tree maintenance ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"bark peeling, trunk damage, weeds at base, basil sprouts",spoke to resident of 118,FALSE,FALSE,FALSE
S-O18-QUPH-045,6/4/2022,O18,45,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,14.95,,,,,,,,14.95,INST,OM,Penetrable soils - shrub,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fungus on leaves ,light post interference ,FALSE,FALSE,FALSE
S-R21-QUPH-045,7/29/2022,R21,45,Quercus,phellos,QUPH,FALSE,,,TRUE,,FALSE,26.3,,,,,,,,26.3,SFR-D,FY,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-R21-CACA-046,7/29/2022,R21,46,Carpinus,caroliniana,CACA,FALSE,,2974912,FALSE,,FALSE,0.75,,,,,,,,0.75,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"split trunk, decaying branches and trunk, exposed hardwood, mulch volcano",,FALSE,FALSE,FALSE
S-P21-PAPE-046,7/30/2022,P21,46,Parrotia,persica,PAPE,FALSE,,2997016,FALSE,Persian Spire ciltivar,FALSE,0.8,,,,,,,,0.8,V,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"power line far above tree, by construction site",FALSE,FALSE,FALSE
S-O21-COFL-046,7/27/2022,O21,46,Cornus,florida,COFL,FALSE,,2970004,FALSE,,FALSE,2.2,,,,,,,,2.2,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ULPA-046,7/22/2022,Q21,46,Ulmus,parvifolia,ULPA,FALSE,,2305600,FALSE,,FALSE,11.7,,,,,,,,11.7,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,DBH measured at 4',FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,street sign being absorbed by the tree; two large gashes in the trunk suggest decay; resprout from pruning scars; oozing deep furrows in the trunk trunk bark expose hardwood,fallen parking sign next to the tree,FALSE,FALSE,FALSE
S-O18-QUPH-046,6/4/2022,O18,46,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,13.9,,,,,,,,13.9,INST,OM,Penetrable soils - shrub,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fungus on leaves ,light post interference ,FALSE,FALSE,FALSE
S-R21-CACA-047,7/29/2022,R21,47,Carpinus,caroliniana,CACA,FALSE,,2974913,FALSE,,FALSE,1,,,,,,,,1,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mulch volcano,fungus nearby,FALSE,FALSE,FALSE
S-P21-LAUN-047,7/30/2022,P21,47,Lagerstroemia,unknown,LAUN,FALSE,,2944403,FALSE,,FALSE,1.5,,,,,,,,1.5,V,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,odd indents in trunk at intervals,"power line far above tree, by construction site",FALSE,FALSE,FALSE
S-Q21-GYDI-047,7/22/2022,Q21,47,Gymnocladus,dioicus,GYDI,FALSE,,2305399,FALSE,,FALSE,3.2,,,,,,,,3.2,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parking lot gardenscaped with rocks and some shrubs,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"3 spots of exposed hardwood, dead branches near top of canopy ",zip ties on branch,FALSE,FALSE,FALSE
S-O18-QUPH-047,6/4/2022,O18,47,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,15.55,,,,,,,,15.55,INST,OM,Penetrable soils - shrub,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"epicormic branching, chlorotic leaves ",,FALSE,FALSE,FALSE
S-O21-LAUN-047,7/27/2022,O21,47,Lagerstroemia,unknown,LAUN,FALSE,,2304934,FALSE,,TRUE,5.4,,,3.6,4.1,4.4,4.5,,22,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"resprout on trunk, trunk decay, dead branches, shrubs at base",,FALSE,FALSE,FALSE
S-Q21-ACBU-048,7/22/2022,Q21,48,Acer,buergeranum,ACBU,FALSE,,2305598,FALSE,,FALSE,,,,,,,,,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,excluded because out of the street,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE
S-P21-CECA-048,7/30/2022,P21,48,Cercis,canadensis,CECA,FALSE,,2966251,FALSE,,FALSE,1,,,,,,,,1,AG,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bulbing at tree base,,FALSE,FALSE,FALSE
S-O21-ACSA-048,7/27/2022,O21,48,Acer,saccharum,ACSA,FALSE,,2305184,FALSE,,FALSE,10.3,,,,,,,,10.3,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,trunk damage,,FALSE,FALSE,FALSE
S-O18-QUPH-048,6/4/2022,O18,48,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,18.4,,,,,,,,18.4,INST,OM,Penetrable soils - shrub,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,epicormic branching ,,FALSE,FALSE,FALSE
S-R21-QUPH-048,7/29/2022,R21,48,Quercus,phellos,QUPH,FALSE,,,TRUE,,FALSE,24.3,,,,,,,,24.3,SFR-D,SY,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-QUVI-049,7/22/2022,Q21,49,Quercus,virginiana,QUVI,FALSE,,2303749,FALSE,,FALSE,,,,,,,,,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,excluded because out of the street,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE
S-R21-CRVI-049,7/29/2022,R21,49,Crataegus,viridis,CRVI,FALSE,,2997217,FALSE,winter king,FALSE,1.1,,,,,,,,1.1,SFR-D,SY,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bark peeling,,FALSE,FALSE,FALSE
S-O21-QUUN-049,7/27/2022,O21,49,Quercus,unknown,QUUN,FALSE,,,TRUE,,FALSE,2.7,,,,,,,,2.7,SFR-D,SP,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,tree 048 tied to it to hold 049 up. maybe quercus marilandica,FALSE,FALSE,FALSE
S-P21-LAUN-049,7/30/2022,P21,49,Lagerstroemia,unknown,LAUN,FALSE,,2847741,FALSE,,TRUE,2.9,,,2.5,2.5,2.2,2.6,3,15.7,AG,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,some decay/fungal disease at stem bases,has a ton of stems (14),FALSE,FALSE,FALSE
S-O18-QUPH-049,6/4/2022,O18,49,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,16.6,,,,,,,,16.6,INST,SP,Penetrable soils - bare,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,epicormic branching ,two light post interference ,FALSE,FALSE,FALSE
S-R21-CRVI-050,7/29/2022,R21,50,Crataegus,viridis,CRVI,FALSE,,2997216,FALSE,winter king,FALSE,1.2,,,,,,,,1.2,SFR-D,BY,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"bark peeling, stake has caused abrasions on trunk",,FALSE,FALSE,FALSE
S-Q21-ACBU-050,7/22/2022,Q21,50,Acer,buergeranum,ACBU,FALSE,,3001975,FALSE,,FALSE,1.68,,,,,,,,1.68,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,parking lot gardenscaped with rocks and some shrubs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,small dieback ,,FALSE,FALSE,FALSE
S-O18-QUPH-050,6/4/2022,O18,50,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,12.3,,,,,,,,12.3,INST,SP,Penetrable soils - bare,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,epicormic branching; girdling root; large branch dieback,,FALSE,FALSE,FALSE
S-P21-LAUN-050,7/30/2022,P21,50,Lagerstroemia,unknown,LAUN,FALSE,,2847742,FALSE,,TRUE,2.8,,,2.3,2.4,1.8,2.2,3.2,14.7,AG,SP,Penetrable soils - bare,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"same disease/bulbs at base, some decay around old prunes for ends of branches",12 stems,FALSE,FALSE,FALSE
S-O21-QUPH-050,7/27/2022,O21,50,Quercus,phellos,QUPH,FALSE,,2852218,FALSE,,FALSE,17,,,,,,,,17,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"garden decorations (gnome, bird fountain)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"some trunk sprouts, branch decay, ",,FALSE,FALSE,FALSE
S-O21-CECA-051,7/27/2022,O21,51,Cercis,canadensis,CECA,FALSE,,2303719,FALSE,,FALSE,2.6,,,,,,,,2.6,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,gardenscaped area,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"elongated prune scars, branch decay",,FALSE,FALSE,FALSE
S-Q21-ACXF-051,7/22/2022,Q21,51,Acer,x freemanii,ACXF,FALSE,,2305254,FALSE,,FALSE,6.5,,,,,,,,6.5,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above; hole next to the base,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,roots pop out from soil; mild root girdling; scar on the trunk exposing hardwood; deep furrows on the trunk exhibiting some blonding,"this is an especially red Freeman maple, listed on the map as an Acer rubrum (red maple); however, the shape of the leaves suggests a Freeman maple",FALSE,FALSE,FALSE
S-O18-QUPH-051,6/4/2022,O18,51,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,11.85,,,,,,,,11.85,INST,SP,Penetrable soils - bare,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,large branch dieback ,,FALSE,FALSE,FALSE
S-P21-LAUN-051,7/30/2022,P21,51,Lagerstroemia,unknown,LAUN,FALSE,,2847743,FALSE,,TRUE,3,,,2.8,2.75,2.5,2.7,2.6,16.35,AG,SP,Penetrable soils - bare,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,some old dead stems that are broken or pruned back but not down ,18 stems,FALSE,FALSE,FALSE
S-P21-CECA-052,7/30/2022,P21,52,Cercis,canadensis,CECA,FALSE,,2966254,FALSE,,FALSE,1.05,,,,,,,,1.05,AG,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"basal sprout, physical trunk damage",,FALSE,FALSE,FALSE
S-O18-QUPH-052,6/4/2022,O18,52,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,13.35,,,,,,,,13.35,INST,SP,Penetrable soils - bare,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-TICO-052,7/22/2022,Q21,52,Tilia,cordata,TICO,FALSE,,2846482,FALSE,,FALSE,19.4,,3.5 feet,,,,,,19.4,COMM,OM,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"dead branches, ingrown bark, minor blonding ",,FALSE,FALSE,FALSE
S-O21-QUVI-052,7/27/2022,O21,52,Quercus,virginiana,QUVI,FALSE,,2248577,FALSE,,FALSE,23.9,,"4'3""",,,,,,23.9,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,manicured front area,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,girdling root,,FALSE,FALSE,FALSE
